,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,TKIM,0.9979345431872664,27959.1203912176,Basic Materials,2648.1727444074295,22.504879378184356,-3.6840595588015574,-0.07728219356291752,Multiple Linear Regression,Inter-Sector
0,TPIA,0.9978625482330468,2228.103036441821,Basic Materials,829.6808845354426,19.49335936051141,0.019774503671633147,-0.05585369635059263,Multiple Linear Regression,Inter-Sector
0,TRST,0.9982391645816242,44.762089884372244,Basic Materials,110.07052676027848,29.352914524872396,0.37135603246931387,0.10937436720118072,Multiple Linear Regression,Inter-Sector
0,UNIC,0.9986599402457779,9674.800964491387,Basic Materials,1251.8780605787288,30.923077614062183,6.69985950032836,0.16972593242336806,Multiple Linear Regression,Inter-Sector
0,WSBP,0.995913953683081,112.68469892209299,Basic Materials,18.22930135076797,5.531430369920885,-6.3568369907764595,-2.4033042305760812,Multiple Linear Regression,Inter-Sector
0,WTON,0.9985852842716706,161.17079327286876,Basic Materials,94.19099310406853,14.819892451243868,-3.308301555409207,-0.7394982203225718,Multiple Linear Regression,Inter-Sector
0,YPAS,0.9759844371245578,902.7664562147695,Basic Materials,265.32789150271765,36.2288086393652,0.20932701077934085,-0.0077354586469016344,Multiple Linear Regression,Inter-Sector
0,ZINC,0.9915798847636272,234.95866558645372,Basic Materials,54.196307436911184,15.861598713602898,-8.996235657158376,-5.657753644739485,Multiple Linear Regression,Inter-Sector
0,ABBA,0.9945526487802759,33.27074864603745,Consumer Cyclicals,61.34155654623322,29.73933104509398,-1.3021040534284491,-1.1900560859002869,Multiple Linear Regression,Inter-Sector
0,ACES,0.9980322895360924,502.5655158358603,Consumer Cyclicals,177.76609844361974,13.496356504945098,-3.209591716919537,-0.6086657895781398,Multiple Linear Regression,Inter-Sector
0,ACRO,0.40559271797907037,100.25477722458228,Consumer Cyclicals,12.28604493123855,12.666025702307785,-3.859796016385798,-3.5019333080127155,Multiple Linear Regression,Inter-Sector
0,AEGS,0.8763254734219196,46.55423889390617,Consumer Cyclicals,8.211737841510214,9.023887737923312,-2.727347142517559,-3.9967039453058537,Multiple Linear Regression,Inter-Sector
0,AKKU,0.9907346627408158,5.712743012149925,Consumer Cyclicals,58.780558697655835,33.74685029358916,-0.17162012841449334,-0.3146784924092396,Multiple Linear Regression,Inter-Sector
